"row_id","query","mapping","targets_per_query","is_multi_target","entity","predefined_type","contains_npk","contains_precast","contains_insitu","contains_ortbeton","contains_fertigteil"
"760","IfcBearing CYLINDRICAL S355","Stahlblech verzinkt","1","False","IfcBearing","CYLINDRICAL","False","False","False","False","False"
"761","IfcBearing CYLINDRICAL S460","Stahlblech verzinkt","1","False","IfcBearing","CYLINDRICAL","False","False","False","False","False"
"762","IfcBearing CYLINDRICAL Stahl","Stahlblech verzinkt","1","False","IfcBearing","CYLINDRICAL","False","False","False","False","False"
"763","IfcBearing CYLINDRICAL Stahl S235","Stahlblech verzinkt","1","False","IfcBearing","CYLINDRICAL","False","False","False","False","False"
"764","IfcBearing CYLINDRICAL Stahl S235J0","Stahlblech verzinkt","1","False","IfcBearing","CYLINDRICAL","False","False","False","False","False"
"765","IfcBearing CYLINDRICAL Stahl S235JR","Stahlblech verzinkt","1","False","IfcBearing","CYLINDRICAL","False","False","False","False","False"
"766","IfcBearing CYLINDRICAL Stahl S355","Stahlblech verzinkt","1","False","IfcBearing","CYLINDRICAL","False","False","False","False","False"
"767","IfcBearing CYLINDRICAL Stahl S355J0","Stahlblech verzinkt","1","False","IfcBearing","CYLINDRICAL","False","False","False","False","False"
"768","IfcBearing CYLINDRICAL Stahl S355JR","Stahlblech verzinkt","1","False","IfcBearing","CYLINDRICAL","False","False","False","False","False"
"769","IfcBearing CYLINDRICAL Stahl S460","Stahlblech verzinkt","1","False","IfcBearing","CYLINDRICAL","False","False","False","False","False"
"770","IfcBearing DISK S235","Stahlblech verzinkt","1","False","IfcBearing","DISK","False","False","False","False","False"
"771","IfcBearing DISK S355","Stahlblech verzinkt","1","False","IfcBearing","DISK","False","False","False","False","False"
"772","IfcBearing DISK S460","Stahlblech verzinkt","1","False","IfcBearing","DISK","False","False","False","False","False"
"773","IfcBearing DISK Elastomer","Polyurethan PUR PIR | Kautschukdichtungsmasse | Dichtungsbahn Gummi EPDM","3","True","IfcBearing","DISK","False","False","False","False","False"
"774","IfcBearing DISK Kunststoff","Polyurethan PUR PIR | Kautschukdichtungsmasse | Dichtungsbahn Gummi EPDM","3","True","IfcBearing","DISK","False","False","False","False","False"
"775","IfcBearing DISK Stahl","Stahlblech verzinkt","1","False","IfcBearing","DISK","False","False","False","False","False"
"776","IfcBearing DISK Stahl S235","Stahlblech verzinkt","1","False","IfcBearing","DISK","False","False","False","False","False"
"777","IfcBearing DISK Stahl S235J0","Stahlblech verzinkt","1","False","IfcBearing","DISK","False","False","False","False","False"
"778","IfcBearing DISK Stahl S235JR","Stahlblech verzinkt","1","False","IfcBearing","DISK","False","False","False","False","False"
"779","IfcBearing DISK Stahl S355","Stahlblech verzinkt","1","False","IfcBearing","DISK","False","False","False","False","False"
"780","IfcBearing DISK Stahl S355J0","Stahlblech verzinkt","1","False","IfcBearing","DISK","False","False","False","False","False"
"781","IfcBearing DISK Stahl S355JR","Stahlblech verzinkt","1","False","IfcBearing","DISK","False","False","False","False","False"
"782","IfcBearing DISK Stahl S460","Stahlblech verzinkt","1","False","IfcBearing","DISK","False","False","False","False","False"
"783","IfcBearing ELASTOMERIC Elastomer","Polyurethan PUR PIR | Kautschukdichtungsmasse | Dichtungsbahn Gummi EPDM","3","True","IfcBearing","ELASTOMERIC","False","False","False","False","False"
"784","IfcBearing ELASTOMERIC Kunststoff","Polyurethan PUR PIR | Kautschukdichtungsmasse | Dichtungsbahn Gummi EPDM","3","True","IfcBearing","ELASTOMERIC","False","False","False","False","False"
"785","IfcBearing GUIDE S235","Stahlblech verzinkt","1","False","IfcBearing","GUIDE","False","False","False","False","False"
"786","IfcBearing GUIDE S355","Stahlblech verzinkt","1","False","IfcBearing","GUIDE","False","False","False","False","False"
"787","IfcBearing GUIDE S460","Stahlblech verzinkt","1","False","IfcBearing","GUIDE","False","False","False","False","False"
"788","IfcBearing GUIDE PTFE","Polyurethan PUR PIR | Kautschukdichtungsmasse | Dichtungsbahn Gummi EPDM","3","True","IfcBearing","GUIDE","False","False","False","False","False"
"789","IfcBearing GUIDE Polytetrafluoroethylene","Polyurethan PUR PIR | Kautschukdichtungsmasse | Dichtungsbahn Gummi EPDM","3","True","IfcBearing","GUIDE","False","False","False","False","False"
"790","IfcBearing GUIDE Stahl","Stahlblech verzinkt","1","False","IfcBearing","GUIDE","False","False","False","False","False"
"791","IfcBearing GUIDE Stahl S235","Stahlblech verzinkt","1","False","IfcBearing","GUIDE","False","False","False","False","False"
"792","IfcBearing GUIDE Stahl S235J0","Stahlblech verzinkt","1","False","IfcBearing","GUIDE","False","False","False","False","False"
"793","IfcBearing GUIDE Stahl S235JR","Stahlblech verzinkt","1","False","IfcBearing","GUIDE","False","False","False","False","False"
"794","IfcBearing GUIDE Stahl S355","Stahlblech verzinkt","1","False","IfcBearing","GUIDE","False","False","False","False","False"
"795","IfcBearing GUIDE Stahl S355J0","Stahlblech verzinkt","1","False","IfcBearing","GUIDE","False","False","False","False","False"
"796","IfcBearing GUIDE Stahl S355JR","Stahlblech verzinkt","1","False","IfcBearing","GUIDE","False","False","False","False","False"
"797","IfcBearing GUIDE Stahl S460","Stahlblech verzinkt","1","False","IfcBearing","GUIDE","False","False","False","False","False"
"798","IfcBearing GUIDE Teflon","Polyurethan PUR PIR | Kautschukdichtungsmasse | Dichtungsbahn Gummi EPDM","3","True","IfcBearing","GUIDE","False","False","False","False","False"
"799","IfcBearing POT S235","Stahlblech verzinkt","1","False","IfcBearing","POT","False","False","False","False","False"
"800","IfcBearing POT S355","Stahlblech verzinkt","1","False","IfcBearing","POT","False","False","False","False","False"
"801","IfcBearing POT S460","Stahlblech verzinkt","1","False","IfcBearing","POT","False","False","False","False","False"
"802","IfcBearing POT Elastomer","Polyurethan PUR PIR | Kautschukdichtungsmasse | Dichtungsbahn Gummi EPDM","3","True","IfcBearing","POT","False","False","False","False","False"
"803","IfcBearing POT Kunststoff","Polyurethan PUR PIR | Kautschukdichtungsmasse | Dichtungsbahn Gummi EPDM","3","True","IfcBearing","POT","False","False","False","False","False"
"804","IfcBearing POT Stahl","Stahlblech verzinkt","1","False","IfcBearing","POT","False","False","False","False","False"
"805","IfcBearing POT Stahl S235","Stahlblech verzinkt","1","False","IfcBearing","POT","False","False","False","False","False"
"806","IfcBearing POT Stahl S235J0","Stahlblech verzinkt","1","False","IfcBearing","POT","False","False","False","False","False"
"807","IfcBearing POT Stahl S235JR","Stahlblech verzinkt","1","False","IfcBearing","POT","False","False","False","False","False"
"808","IfcBearing POT Stahl S355","Stahlblech verzinkt","1","False","IfcBearing","POT","False","False","False","False","False"
"809","IfcBearing POT Stahl S355J0","Stahlblech verzinkt","1","False","IfcBearing","POT","False","False","False","False","False"
"810","IfcBearing POT Stahl S355JR","Stahlblech verzinkt","1","False","IfcBearing","POT","False","False","False","False","False"
"811","IfcBearing POT Stahl S460","Stahlblech verzinkt","1","False","IfcBearing","POT","False","False","False","False","False"
"812","IfcBearing ROCKER S235","Stahlblech verzinkt","1","False","IfcBearing","ROCKER","False","False","False","False","False"
"813","IfcBearing ROCKER S355","Stahlblech verzinkt","1","False","IfcBearing","ROCKER","False","False","False","False","False"
"814","IfcBearing ROCKER S460","Stahlblech verzinkt","1","False","IfcBearing","ROCKER","False","False","False","False","False"
"815","IfcBearing ROCKER Stahl","Stahlblech verzinkt","1","False","IfcBearing","ROCKER","False","False","False","False","False"
"816","IfcBearing ROCKER Stahl S235","Stahlblech verzinkt","1","False","IfcBearing","ROCKER","False","False","False","False","False"
"817","IfcBearing ROCKER Stahl S235J0","Stahlblech verzinkt","1","False","IfcBearing","ROCKER","False","False","False","False","False"
"818","IfcBearing ROCKER Stahl S235JR","Stahlblech verzinkt","1","False","IfcBearing","ROCKER","False","False","False","False","False"
"819","IfcBearing ROCKER Stahl S355","Stahlblech verzinkt","1","False","IfcBearing","ROCKER","False","False","False","False","False"
"820","IfcBearing ROCKER Stahl S355J0","Stahlblech verzinkt","1","False","IfcBearing","ROCKER","False","False","False","False","False"
"821","IfcBearing ROCKER Stahl S355JR","Stahlblech verzinkt","1","False","IfcBearing","ROCKER","False","False","False","False","False"
"822","IfcBearing ROCKER Stahl S460","Stahlblech verzinkt","1","False","IfcBearing","ROCKER","False","False","False","False","False"
"823","IfcBearing ROLLER S235","Stahlblech verzinkt","1","False","IfcBearing","ROLLER","False","False","False","False","False"
"824","IfcBearing ROLLER S355","Stahlblech verzinkt","1","False","IfcBearing","ROLLER","False","False","False","False","False"
"825","IfcBearing ROLLER S460","Stahlblech verzinkt","1","False","IfcBearing","ROLLER","False","False","False","False","False"
"826","IfcBearing ROLLER Stahl","Stahlblech verzinkt","1","False","IfcBearing","ROLLER","False","False","False","False","False"
"827","IfcBearing ROLLER Stahl S235","Stahlblech verzinkt","1","False","IfcBearing","ROLLER","False","False","False","False","False"
"828","IfcBearing ROLLER Stahl S235J0","Stahlblech verzinkt","1","False","IfcBearing","ROLLER","False","False","False","False","False"
"829","IfcBearing ROLLER Stahl S235JR","Stahlblech verzinkt","1","False","IfcBearing","ROLLER","False","False","False","False","False"
"830","IfcBearing ROLLER Stahl S355","Stahlblech verzinkt","1","False","IfcBearing","ROLLER","False","False","False","False","False"
"831","IfcBearing ROLLER Stahl S355J0","Stahlblech verzinkt","1","False","IfcBearing","ROLLER","False","False","False","False","False"
"832","IfcBearing ROLLER Stahl S355JR","Stahlblech verzinkt","1","False","IfcBearing","ROLLER","False","False","False","False","False"
"833","IfcBearing ROLLER Stahl S460","Stahlblech verzinkt","1","False","IfcBearing","ROLLER","False","False","False","False","False"
"834","IfcBearing SPHERICAL S235","Stahlblech verzinkt","1","False","IfcBearing","SPHERICAL","False","False","False","False","False"
"835","IfcBearing SPHERICAL S355","Stahlblech verzinkt","1","False","IfcBearing","SPHERICAL","False","False","False","False","False"
"836","IfcBearing SPHERICAL S460","Stahlblech verzinkt","1","False","IfcBearing","SPHERICAL","False","False","False","False","False"
"837","IfcBearing SPHERICAL Stahl","Stahlblech verzinkt","1","False","IfcBearing","SPHERICAL","False","False","False","False","False"
"838","IfcBearing SPHERICAL Stahl S235","Stahlblech verzinkt","1","False","IfcBearing","SPHERICAL","False","False","False","False","False"
"839","IfcBearing SPHERICAL Stahl S235J0","Stahlblech verzinkt","1","False","IfcBearing","SPHERICAL","False","False","False","False","False"
"840","IfcBearing SPHERICAL Stahl S235JR","Stahlblech verzinkt","1","False","IfcBearing","SPHERICAL","False","False","False","False","False"
"841","IfcBearing SPHERICAL Stahl S355","Stahlblech verzinkt","1","False","IfcBearing","SPHERICAL","False","False","False","False","False"
"842","IfcBearing SPHERICAL Stahl S355J0","Stahlblech verzinkt","1","False","IfcBearing","SPHERICAL","False","False","False","False","False"
"843","IfcBearing SPHERICAL Stahl S355JR","Stahlblech verzinkt","1","False","IfcBearing","SPHERICAL","False","False","False","False","False"
"844","IfcBearing SPHERICAL Stahl S460","Stahlblech verzinkt","1","False","IfcBearing","SPHERICAL","False","False","False","False","False"
"845","IfcBuildingElementProxy S235","Stahlblech blank | Stahlprofil blank","2","True","IfcBuildingElementProxy","","False","False","False","False","False"
"846","IfcBuildingElementProxy S355","Stahlblech blank | Stahlprofil blank","2","True","IfcBuildingElementProxy","","False","False","False","False","False"
"847","IfcBuildingElementProxy S460","Stahlblech blank | Stahlprofil blank","2","True","IfcBuildingElementProxy","","False","False","False","False","False"
"848","IfcBuildingElementProxy Aluminium","Aluminiumblech blank | Aluminiumprofil blank","2","True","IfcBuildingElementProxy","","False","False","False","False","False"
"849","IfcBuildingElementProxy Asphalt","Gussasphalt","1","False","IfcBuildingElementProxy","","False","False","False","False","False"
"850","IfcBuildingElementProxy Beton","Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest","3","True","IfcBuildingElementProxy","","False","False","False","False","False"
"851","IfcBuildingElementProxy Beton Fertigteil","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcBuildingElementProxy","","False","False","False","False","True"
"852","IfcBuildingElementProxy Beton INSITU","Tiefbaubeton","1","False","IfcBuildingElementProxy","","False","False","True","False","False"
"853","IfcBuildingElementProxy Beton Ortbeton","Tiefbaubeton","1","False","IfcBuildingElementProxy","","False","False","False","True","False"
"854","IfcBuildingElementProxy Beton PRECAST","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcBuildingElementProxy","","False","True","False","False","False"
"855","IfcBuildingElementProxy Beton C12/15","Magerbeton","1","False","IfcBuildingElementProxy","","False","False","False","False","False"
"856","IfcBuildingElementProxy Beton C12/15 INSITU","Magerbeton","1","False","IfcBuildingElementProxy","","False","False","True","False","False"
"857","IfcBuildingElementProxy Beton C16/20","Magerbeton","1","False","IfcBuildingElementProxy","","False","False","False","False","False"
"858","IfcBuildingElementProxy Beton C16/20 Ortbeton","Magerbeton","1","False","IfcBuildingElementProxy","","False","False","False","True","False"
"859","IfcBuildingElementProxy Beton C20/25","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcBuildingElementProxy","","False","False","False","False","False"
"860","IfcBuildingElementProxy Beton C20/25 Fertigteil","Betonfertigteil normalfest","1","False","IfcBuildingElementProxy","","False","False","False","False","True"
"861","IfcBuildingElementProxy Beton C20/25 Ortbeton","Tiefbaubeton","1","False","IfcBuildingElementProxy","","False","False","False","True","False"
"862","IfcBuildingElementProxy Beton C25/30","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcBuildingElementProxy","","False","False","False","False","False"
"863","IfcBuildingElementProxy Beton C25/30 Ortbeton","Tiefbaubeton","1","False","IfcBuildingElementProxy","","False","False","False","True","False"
"864","IfcBuildingElementProxy Beton C25/30 PRECAST","Betonfertigteil normalfest","1","False","IfcBuildingElementProxy","","False","True","False","False","False"
"865","IfcBuildingElementProxy Beton C30/37","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcBuildingElementProxy","","False","False","False","False","False"
"866","IfcBuildingElementProxy Beton C30/37 INSITU","Tiefbaubeton","1","False","IfcBuildingElementProxy","","False","False","True","False","False"
"867","IfcBuildingElementProxy Beton C30/37 PRECAST","Betonfertigteil normalfest","1","False","IfcBuildingElementProxy","","False","True","False","False","False"
"868","IfcBuildingElementProxy Beton C35/45","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcBuildingElementProxy","","False","False","False","False","False"
"869","IfcBuildingElementProxy Beton C35/45 Fertigteil","Betonfertigteil hochfest","1","False","IfcBuildingElementProxy","","False","False","False","False","True"
"870","IfcBuildingElementProxy Beton C35/45 Ortbeton","Tiefbaubeton","1","False","IfcBuildingElementProxy","","False","False","False","True","False"
"871","IfcBuildingElementProxy Beton C40/50","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcBuildingElementProxy","","False","False","False","False","False"
"872","IfcBuildingElementProxy Beton C40/50 Ortbeton","Tiefbaubeton","1","False","IfcBuildingElementProxy","","False","False","False","True","False"
"873","IfcBuildingElementProxy Beton C40/50 PRECAST","Betonfertigteil hochfest","1","False","IfcBuildingElementProxy","","False","True","False","False","False"
"874","IfcBuildingElementProxy Beton NPK D","Tiefbaubeton","1","False","IfcBuildingElementProxy","","True","False","False","False","False"
"875","IfcBuildingElementProxy Beton NPK D C20/25 Ortbeton","Tiefbaubeton","1","False","IfcBuildingElementProxy","","True","False","False","True","False"
"876","IfcBuildingElementProxy Beton NPK D C25/30 PRECAST","Betonfertigteil normalfest","1","False","IfcBuildingElementProxy","","True","True","False","False","False"
"877","IfcBuildingElementProxy Beton NPK D C40/50 PRECAST","Betonfertigteil hochfest","1","False","IfcBuildingElementProxy","","True","True","False","False","False"
"878","IfcBuildingElementProxy Beton NPK E","Tiefbaubeton","1","False","IfcBuildingElementProxy","","True","False","False","False","False"
"879","IfcBuildingElementProxy Beton NPK E C20/25 Fertigteil","Betonfertigteil normalfest","1","False","IfcBuildingElementProxy","","True","False","False","False","True"
"880","IfcBuildingElementProxy Beton NPK E C25/30 Ortbeton","Tiefbaubeton","1","False","IfcBuildingElementProxy","","True","False","False","True","False"
"881","IfcBuildingElementProxy Beton NPK E C30/37 INSITU","Tiefbaubeton","1","False","IfcBuildingElementProxy","","True","False","True","False","False"
"882","IfcBuildingElementProxy Beton NPK F","Tiefbaubeton","1","False","IfcBuildingElementProxy","","True","False","False","False","False"
"883","IfcBuildingElementProxy Beton NPK F C40/50 Ortbeton","Tiefbaubeton","1","False","IfcBuildingElementProxy","","True","False","False","True","False"
