"row_id","entity","target"
"1733","IfcCourse","Betonfertigteil hochfest"
"1734","IfcCourse","Magerbeton"
"1735","IfcCourse","Magerbeton"
"1736","IfcCourse","Magerbeton"
"1737","IfcCourse","Magerbeton"
"1738","IfcCourse","Hartbeton einschichtig"
"1738","IfcCourse","Hartbeton zweischichtig"
"1738","IfcCourse","Tiefbaubeton"
"1738","IfcCourse","Betonfertigteil normalfest"
"1739","IfcCourse","Betonfertigteil normalfest"
"1740","IfcCourse","Hartbeton einschichtig"
"1740","IfcCourse","Hartbeton zweischichtig"
"1740","IfcCourse","Tiefbaubeton"
"1741","IfcCourse","Hartbeton einschichtig"
"1741","IfcCourse","Hartbeton zweischichtig"
"1741","IfcCourse","Tiefbaubeton"
"1741","IfcCourse","Betonfertigteil normalfest"
"1742","IfcCourse","Betonfertigteil normalfest"
"1743","IfcCourse","Hartbeton einschichtig"
"1743","IfcCourse","Hartbeton zweischichtig"
"1743","IfcCourse","Tiefbaubeton"
"1744","IfcCourse","Hartbeton einschichtig"
"1744","IfcCourse","Hartbeton zweischichtig"
"1744","IfcCourse","Tiefbaubeton"
"1744","IfcCourse","Betonfertigteil normalfest"
"1745","IfcCourse","Hartbeton einschichtig"
"1745","IfcCourse","Hartbeton zweischichtig"
"1745","IfcCourse","Tiefbaubeton"
"1746","IfcCourse","Betonfertigteil normalfest"
"1747","IfcCourse","Hartbeton einschichtig"
"1747","IfcCourse","Hartbeton zweischichtig"
"1747","IfcCourse","Tiefbaubeton"
"1747","IfcCourse","Betonfertigteil hochfest"
"1748","IfcCourse","Hartbeton einschichtig"
"1748","IfcCourse","Hartbeton zweischichtig"
"1748","IfcCourse","Tiefbaubeton"
"1749","IfcCourse","Betonfertigteil hochfest"
"1750","IfcCourse","Hartbeton einschichtig"
"1750","IfcCourse","Hartbeton zweischichtig"
"1750","IfcCourse","Tiefbaubeton"
"1750","IfcCourse","Betonfertigteil hochfest"
"1751","IfcCourse","Hartbeton einschichtig"
"1751","IfcCourse","Hartbeton zweischichtig"
"1751","IfcCourse","Tiefbaubeton"
"1752","IfcCourse","Betonfertigteil hochfest"
"1753","IfcCourse","Hartbeton einschichtig"
"1753","IfcCourse","Hartbeton zweischichtig"
"1753","IfcCourse","Tiefbaubeton"
"1754","IfcCourse","Betonfertigteil normalfest"
"1755","IfcCourse","Betonfertigteil hochfest"
"1756","IfcCourse","Hartbeton einschichtig"
"1756","IfcCourse","Hartbeton zweischichtig"
"1756","IfcCourse","Tiefbaubeton"
"1757","IfcCourse","Hartbeton einschichtig"
"1757","IfcCourse","Hartbeton zweischichtig"
"1757","IfcCourse","Tiefbaubeton"
"1758","IfcCourse","Hartbeton einschichtig"
"1758","IfcCourse","Hartbeton zweischichtig"
"1758","IfcCourse","Tiefbaubeton"
"1759","IfcCourse","Betonfertigteil normalfest"
"1760","IfcCourse","Hartbeton einschichtig"
"1760","IfcCourse","Hartbeton zweischichtig"
"1760","IfcCourse","Tiefbaubeton"
"1761","IfcCourse","Betonfertigteil normalfest"
"1762","IfcCourse","Hartbeton einschichtig"
"1762","IfcCourse","Hartbeton zweischichtig"
"1762","IfcCourse","Tiefbaubeton"
"1763","IfcCourse","Hartbeton einschichtig"
"1763","IfcCourse","Hartbeton zweischichtig"
"1763","IfcCourse","Tiefbaubeton"
"1764","IfcCourse","Hartbeton einschichtig"
"1764","IfcCourse","Hartbeton zweischichtig"
"1764","IfcCourse","Tiefbaubeton"
"1765","IfcCourse","Hartbeton einschichtig"
"1765","IfcCourse","Hartbeton zweischichtig"
"1765","IfcCourse","Tiefbaubeton"
"1766","IfcCourse","Betonfertigteil hochfest"
"1767","IfcCourse","Kalksteinplatte"
"1767","IfcCourse","Hartsandsteinplatte"
"1767","IfcCourse","Kies gebrochen"
"1768","IfcCourse","Kies gebrochen"
"1768","IfcCourse","Rundkies"
"1769","IfcCourse","Kies gebrochen"
"1770","IfcCourse","Hartbeton einschichtig"
"1770","IfcCourse","Hartbeton zweischichtig"
"1770","IfcCourse","Tiefbaubeton"
"1770","IfcCourse","Betonfertigteil normalfest"
"1770","IfcCourse","Betonfertigteil hochfest"
"1771","IfcCourse","Betonfertigteil normalfest"
"1771","IfcCourse","Betonfertigteil hochfest"
"1772","IfcCourse","Hartbeton einschichtig"
"1772","IfcCourse","Hartbeton zweischichtig"
"1772","IfcCourse","Tiefbaubeton"
"1773","IfcCourse","Hartbeton einschichtig"
"1773","IfcCourse","Hartbeton zweischichtig"
"1773","IfcCourse","Tiefbaubeton"
"1774","IfcCourse","Betonfertigteil normalfest"
"1774","IfcCourse","Betonfertigteil hochfest"
"1775","IfcCourse","Hartbeton einschichtig"
"1775","IfcCourse","Hartbeton zweischichtig"
"1775","IfcCourse","Tiefbaubeton"
"1775","IfcCourse","Betonfertigteil normalfest"
"1776","IfcCourse","Hartbeton einschichtig"
"1776","IfcCourse","Hartbeton zweischichtig"
"1776","IfcCourse","Tiefbaubeton"
"1777","IfcCourse","Betonfertigteil normalfest"
"1778","IfcCourse","Hartbeton einschichtig"
"1778","IfcCourse","Hartbeton zweischichtig"
"1778","IfcCourse","Tiefbaubeton"
"1778","IfcCourse","Betonfertigteil normalfest"
"1779","IfcCourse","Betonfertigteil normalfest"
"1780","IfcCourse","Hartbeton einschichtig"
"1780","IfcCourse","Hartbeton zweischichtig"
"1780","IfcCourse","Tiefbaubeton"
"1781","IfcCourse","Hartbeton einschichtig"
"1781","IfcCourse","Hartbeton zweischichtig"
"1781","IfcCourse","Tiefbaubeton"
"1781","IfcCourse","Betonfertigteil normalfest"
"1782","IfcCourse","Betonfertigteil normalfest"
"1783","IfcCourse","Hartbeton einschichtig"
"1783","IfcCourse","Hartbeton zweischichtig"
"1783","IfcCourse","Tiefbaubeton"
"1784","IfcCourse","Hartbeton einschichtig"
"1784","IfcCourse","Hartbeton zweischichtig"
"1784","IfcCourse","Tiefbaubeton"
"1784","IfcCourse","Betonfertigteil hochfest"
"1785","IfcCourse","Hartbeton einschichtig"
"1785","IfcCourse","Hartbeton zweischichtig"
"1785","IfcCourse","Tiefbaubeton"
"1786","IfcCourse","Betonfertigteil hochfest"
"1787","IfcCourse","Hartbeton einschichtig"
"1787","IfcCourse","Hartbeton zweischichtig"
"1787","IfcCourse","Tiefbaubeton"
"1787","IfcCourse","Betonfertigteil hochfest"
"1788","IfcCourse","Betonfertigteil hochfest"
"1789","IfcCourse","Hartbeton einschichtig"
"1789","IfcCourse","Hartbeton zweischichtig"
"1789","IfcCourse","Tiefbaubeton"
"1790","IfcCourse","Hartbeton einschichtig"
"1790","IfcCourse","Hartbeton zweischichtig"
"1790","IfcCourse","Tiefbaubeton"
"1791","IfcCourse","Hartbeton einschichtig"
"1791","IfcCourse","Hartbeton zweischichtig"
"1791","IfcCourse","Tiefbaubeton"
"1792","IfcCourse","Hartbeton einschichtig"
"1792","IfcCourse","Hartbeton zweischichtig"
"1792","IfcCourse","Tiefbaubeton"
"1793","IfcCourse","Hartbeton einschichtig"
"1793","IfcCourse","Hartbeton zweischichtig"
"1793","IfcCourse","Tiefbaubeton"
"1794","IfcCourse","Betonfertigteil normalfest"
"1795","IfcCourse","Betonfertigteil hochfest"
"1796","IfcCourse","Betonfertigteil hochfest"
"1797","IfcCourse","Hartbeton einschichtig"
"1797","IfcCourse","Hartbeton zweischichtig"
"1797","IfcCourse","Tiefbaubeton"
"1798","IfcCourse","Hartbeton einschichtig"
"1798","IfcCourse","Hartbeton zweischichtig"
"1798","IfcCourse","Tiefbaubeton"
"1799","IfcCourse","Betonfertigteil normalfest"
"1800","IfcCourse","Hartbeton einschichtig"
"1800","IfcCourse","Hartbeton zweischichtig"
"1800","IfcCourse","Tiefbaubeton"
"1801","IfcCourse","Hartbeton einschichtig"
"1801","IfcCourse","Hartbeton zweischichtig"
"1801","IfcCourse","Tiefbaubeton"
"1802","IfcCourse","Betonfertigteil normalfest"
"1803","IfcCourse","Hartbeton einschichtig"
"1803","IfcCourse","Hartbeton zweischichtig"
"1803","IfcCourse","Tiefbaubeton"
"1804","IfcCourse","Rundkies"
"1805","IfcCourse","Rundkies"
"1806","IfcCourse","Rundkies"
"1807","IfcCourse","Kies gebrochen"
"1808","IfcCourse","Hartbeton einschichtig"
"1808","IfcCourse","Hartbeton zweischichtig"
"1808","IfcCourse","Tiefbaubeton"
"1808","IfcCourse","Betonfertigteil normalfest"
"1808","IfcCourse","Betonfertigteil hochfest"
"1809","IfcCourse","Hartbeton einschichtig"
"1809","IfcCourse","Hartbeton zweischichtig"
"1809","IfcCourse","Tiefbaubeton"
"1810","IfcCourse","Hartbeton einschichtig"
"1810","IfcCourse","Hartbeton zweischichtig"
"1810","IfcCourse","Tiefbaubeton"
"1811","IfcCourse","Betonfertigteil normalfest"
"1811","IfcCourse","Betonfertigteil hochfest"
"1812","IfcCourse","Magerbeton"
"1813","IfcCourse","Magerbeton"
"1814","IfcCourse","Magerbeton"
"1815","IfcCourse","Magerbeton"
"1816","IfcCourse","Hartbeton einschichtig"
"1816","IfcCourse","Hartbeton zweischichtig"
"1816","IfcCourse","Tiefbaubeton"
"1816","IfcCourse","Betonfertigteil normalfest"
"1817","IfcCourse","Hartbeton einschichtig"
"1817","IfcCourse","Hartbeton zweischichtig"
"1817","IfcCourse","Tiefbaubeton"
"1818","IfcCourse","Betonfertigteil normalfest"
"1819","IfcCourse","Hartbeton einschichtig"
"1819","IfcCourse","Hartbeton zweischichtig"
"1819","IfcCourse","Tiefbaubeton"
"1819","IfcCourse","Betonfertigteil normalfest"
"1820","IfcCourse","Hartbeton einschichtig"
"1820","IfcCourse","Hartbeton zweischichtig"
"1820","IfcCourse","Tiefbaubeton"
"1821","IfcCourse","Betonfertigteil normalfest"
"1822","IfcCourse","Hartbeton einschichtig"
"1822","IfcCourse","Hartbeton zweischichtig"
"1822","IfcCourse","Tiefbaubeton"
"1822","IfcCourse","Betonfertigteil normalfest"
"1823","IfcCourse","Hartbeton einschichtig"
"1823","IfcCourse","Hartbeton zweischichtig"
"1823","IfcCourse","Tiefbaubeton"
"1824","IfcCourse","Betonfertigteil normalfest"
"1825","IfcCourse","Hartbeton einschichtig"
"1825","IfcCourse","Hartbeton zweischichtig"
"1825","IfcCourse","Tiefbaubeton"
"1825","IfcCourse","Betonfertigteil hochfest"
"1826","IfcCourse","Hartbeton einschichtig"
"1826","IfcCourse","Hartbeton zweischichtig"
"1826","IfcCourse","Tiefbaubeton"
"1827","IfcCourse","Betonfertigteil hochfest"
"1828","IfcCourse","Hartbeton einschichtig"
"1828","IfcCourse","Hartbeton zweischichtig"
"1828","IfcCourse","Tiefbaubeton"
"1828","IfcCourse","Betonfertigteil hochfest"
"1829","IfcCourse","Hartbeton einschichtig"
"1829","IfcCourse","Hartbeton zweischichtig"
"1829","IfcCourse","Tiefbaubeton"
"1830","IfcCourse","Betonfertigteil hochfest"
"1831","IfcCourse","Hartbeton einschichtig"
"1831","IfcCourse","Hartbeton zweischichtig"
"1831","IfcCourse","Tiefbaubeton"
"1832","IfcCourse","Hartbeton einschichtig"
"1832","IfcCourse","Hartbeton zweischichtig"
"1832","IfcCourse","Tiefbaubeton"
"1833","IfcCourse","Hartbeton einschichtig"
"1833","IfcCourse","Hartbeton zweischichtig"
"1833","IfcCourse","Tiefbaubeton"
"1834","IfcCourse","Hartbeton einschichtig"
"1834","IfcCourse","Hartbeton zweischichtig"
"1834","IfcCourse","Tiefbaubeton"
"1835","IfcCourse","Hartbeton einschichtig"
"1835","IfcCourse","Hartbeton zweischichtig"
"1835","IfcCourse","Tiefbaubeton"
"1836","IfcCourse","Betonfertigteil normalfest"
"1837","IfcCourse","Hartbeton einschichtig"
"1837","IfcCourse","Hartbeton zweischichtig"
"1837","IfcCourse","Tiefbaubeton"
"1838","IfcCourse","Hartbeton einschichtig"
"1838","IfcCourse","Hartbeton zweischichtig"
"1838","IfcCourse","Tiefbaubeton"
"1839","IfcCourse","Hartbeton einschichtig"
"1839","IfcCourse","Hartbeton zweischichtig"
"1839","IfcCourse","Tiefbaubeton"
"1840","IfcCourse","Hartbeton einschichtig"
"1840","IfcCourse","Hartbeton zweischichtig"
"1840","IfcCourse","Tiefbaubeton"
"1841","IfcCourse","Betonfertigteil normalfest"
"1842","IfcCourse","Betonfertigteil normalfest"
"1843","IfcCourse","Betonfertigteil hochfest"
"1844","IfcCourse","Betonfertigteil hochfest"
"1845","IfcCourse","Sand"
"1845","IfcCourse","Rundkies"
"1845","IfcCourse","Kies gebrochen"
"1846","IfcCourse","Kies gebrochen"
"1847","IfcCourse","Magerbeton"
"1848","IfcCourse","Magerbeton"
"1849","IfcCourse","Magerbeton"
"1850","IfcCourse","Backstein"
"1850","IfcCourse","Kalksandstein"
"1850","IfcCourse","Betonziegel"
"1851","IfcCourse","Hartbeton einschichtig"
"1851","IfcCourse","Hartbeton zweischichtig"
"1851","IfcCourse","Tiefbaubeton"
"1851","IfcCourse","Betonfertigteil normalfest"
"1851","IfcCourse","Betonfertigteil hochfest"
"1852","IfcCourse","Betonfertigteil normalfest"
"1852","IfcCourse","Betonfertigteil hochfest"
"1853","IfcCourse","Hartbeton einschichtig"
"1853","IfcCourse","Hartbeton zweischichtig"
"1853","IfcCourse","Tiefbaubeton"
"1854","IfcCourse","Hartbeton einschichtig"
"1854","IfcCourse","Hartbeton zweischichtig"
"1854","IfcCourse","Tiefbaubeton"
"1855","IfcCourse","Betonfertigteil normalfest"
"1855","IfcCourse","Betonfertigteil hochfest"
"1856","IfcCourse","Hartbeton einschichtig"
"1856","IfcCourse","Hartbeton zweischichtig"
"1856","IfcCourse","Tiefbaubeton"
"1856","IfcCourse","Betonfertigteil normalfest"
"1857","IfcCourse","Betonfertigteil normalfest"
"1858","IfcCourse","Hartbeton einschichtig"
"1858","IfcCourse","Hartbeton zweischichtig"
"1858","IfcCourse","Tiefbaubeton"
"1859","IfcCourse","Hartbeton einschichtig"
"1859","IfcCourse","Hartbeton zweischichtig"
"1859","IfcCourse","Tiefbaubeton"
"1859","IfcCourse","Betonfertigteil normalfest"
"1860","IfcCourse","Betonfertigteil normalfest"
"1861","IfcCourse","Hartbeton einschichtig"
"1861","IfcCourse","Hartbeton zweischichtig"
"1861","IfcCourse","Tiefbaubeton"
"1862","IfcCourse","Hartbeton einschichtig"
"1862","IfcCourse","Hartbeton zweischichtig"
"1862","IfcCourse","Tiefbaubeton"
"1862","IfcCourse","Betonfertigteil normalfest"
"1863","IfcCourse","Hartbeton einschichtig"
"1863","IfcCourse","Hartbeton zweischichtig"
"1863","IfcCourse","Tiefbaubeton"
"1864","IfcCourse","Betonfertigteil normalfest"
"1865","IfcCourse","Hartbeton einschichtig"
"1865","IfcCourse","Hartbeton zweischichtig"
"1865","IfcCourse","Tiefbaubeton"
"1865","IfcCourse","Betonfertigteil hochfest"
"1866","IfcCourse","Hartbeton einschichtig"
"1866","IfcCourse","Hartbeton zweischichtig"
"1866","IfcCourse","Tiefbaubeton"
"1867","IfcCourse","Betonfertigteil hochfest"
"1868","IfcCourse","Hartbeton einschichtig"
"1868","IfcCourse","Hartbeton zweischichtig"
"1868","IfcCourse","Tiefbaubeton"
"1868","IfcCourse","Betonfertigteil hochfest"
"1869","IfcCourse","Betonfertigteil hochfest"
"1870","IfcCourse","Hartbeton einschichtig"
"1870","IfcCourse","Hartbeton zweischichtig"
"1870","IfcCourse","Tiefbaubeton"
"1871","IfcCourse","Hartbeton einschichtig"
"1871","IfcCourse","Hartbeton zweischichtig"
"1871","IfcCourse","Tiefbaubeton"
"1872","IfcCourse","Hartbeton einschichtig"
"1872","IfcCourse","Hartbeton zweischichtig"
"1872","IfcCourse","Tiefbaubeton"
"1873","IfcCourse","Hartbeton einschichtig"
"1873","IfcCourse","Hartbeton zweischichtig"
"1873","IfcCourse","Tiefbaubeton"
"1874","IfcCourse","Hartbeton einschichtig"
"1874","IfcCourse","Hartbeton zweischichtig"
"1874","IfcCourse","Tiefbaubeton"
"1875","IfcCourse","Betonfertigteil normalfest"
"1876","IfcCourse","Hartbeton einschichtig"
"1876","IfcCourse","Hartbeton zweischichtig"
"1876","IfcCourse","Tiefbaubeton"
"1877","IfcCourse","Betonfertigteil normalfest"
"1878","IfcCourse","Betonfertigteil hochfest"
"1879","IfcCourse","Hartbeton einschichtig"
"1879","IfcCourse","Hartbeton zweischichtig"
"1879","IfcCourse","Tiefbaubeton"
"1880","IfcCourse","Hartbeton einschichtig"
"1880","IfcCourse","Hartbeton zweischichtig"
"1880","IfcCourse","Tiefbaubeton"
"1881","IfcCourse","Betonfertigteil normalfest"
"1882","IfcCourse","Betonfertigteil hochfest"
"1883","IfcCourse","Hartbeton einschichtig"
"1883","IfcCourse","Hartbeton zweischichtig"
"1883","IfcCourse","Tiefbaubeton"
"1884","IfcCourse","Hartbeton einschichtig"
"1884","IfcCourse","Hartbeton zweischichtig"
"1884","IfcCourse","Tiefbaubeton"
"1885","IfcCourse","Kies gebrochen"
"1885","IfcCourse","Rundkies"
"1885","IfcCourse","Sand"
"1886","IfcCourse","Rundkies"
"1886","IfcCourse","Sand"
"1887","IfcCourse","Kies gebrochen"
"1887","IfcCourse","Sand"
"1888","IfcCourse","Kies gebrochen"
"1888","IfcCourse","Rundkies"
"1888","IfcCourse","Sand"
"1889","IfcCourse","Gussasphalt"
"1890","IfcCourse","Gussasphalt"
"1891","IfcCourse","Hartbeton einschichtig"
"1891","IfcCourse","Hartbeton zweischichtig"
"1891","IfcCourse","Tiefbaubeton"
"1892","IfcCourse","Hartbeton einschichtig"
"1892","IfcCourse","Hartbeton zweischichtig"
"1892","IfcCourse","Tiefbaubeton"
"1893","IfcCourse","Hartbeton einschichtig"
"1893","IfcCourse","Hartbeton zweischichtig"
"1893","IfcCourse","Tiefbaubeton"
"1894","IfcCourse","Hartbeton einschichtig"
"1894","IfcCourse","Hartbeton zweischichtig"
"1894","IfcCourse","Tiefbaubeton"
"1895","IfcCourse","Hartbeton einschichtig"
"1895","IfcCourse","Hartbeton zweischichtig"
"1895","IfcCourse","Tiefbaubeton"
"1896","IfcCourse","Magerbeton"
"1897","IfcCourse","Magerbeton"
"1898","IfcCourse","Magerbeton"
"1899","IfcCourse","Magerbeton"
"1900","IfcCourse","Hartbeton einschichtig"
"1900","IfcCourse","Hartbeton zweischichtig"
"1900","IfcCourse","Tiefbaubeton"
"1901","IfcCourse","Hartbeton einschichtig"
"1901","IfcCourse","Hartbeton zweischichtig"
"1901","IfcCourse","Tiefbaubeton"
"1902","IfcCourse","Hartbeton einschichtig"
"1902","IfcCourse","Hartbeton zweischichtig"
"1902","IfcCourse","Tiefbaubeton"
"1903","IfcCourse","Hartbeton einschichtig"
"1903","IfcCourse","Hartbeton zweischichtig"
"1903","IfcCourse","Tiefbaubeton"
"1904","IfcCourse","Hartbeton einschichtig"
"1904","IfcCourse","Hartbeton zweischichtig"
"1904","IfcCourse","Tiefbaubeton"
"1905","IfcCourse","Hartbeton einschichtig"
"1905","IfcCourse","Hartbeton zweischichtig"
"1905","IfcCourse","Tiefbaubeton"
"1906","IfcCourse","Hartbeton einschichtig"
"1906","IfcCourse","Hartbeton zweischichtig"
"1906","IfcCourse","Tiefbaubeton"
"1907","IfcCourse","Hartbeton einschichtig"
"1907","IfcCourse","Hartbeton zweischichtig"
"1907","IfcCourse","Tiefbaubeton"
"1908","IfcCourse","Hartbeton einschichtig"
"1908","IfcCourse","Hartbeton zweischichtig"
"1908","IfcCourse","Tiefbaubeton"
"1909","IfcCourse","Hartbeton einschichtig"
"1909","IfcCourse","Hartbeton zweischichtig"
"1909","IfcCourse","Tiefbaubeton"
"1910","IfcCourse","Hartbeton einschichtig"
"1910","IfcCourse","Hartbeton zweischichtig"
"1910","IfcCourse","Tiefbaubeton"
"1911","IfcCourse","Hartbeton einschichtig"
"1911","IfcCourse","Hartbeton zweischichtig"
"1911","IfcCourse","Tiefbaubeton"
"1912","IfcCourse","Hartbeton einschichtig"
"1912","IfcCourse","Hartbeton zweischichtig"
"1912","IfcCourse","Tiefbaubeton"
"1913","IfcCourse","Hartbeton einschichtig"
"1913","IfcCourse","Hartbeton zweischichtig"
"1913","IfcCourse","Tiefbaubeton"
"1914","IfcCourse","Hartbeton einschichtig"
"1914","IfcCourse","Hartbeton zweischichtig"
"1914","IfcCourse","Tiefbaubeton"
"1915","IfcCourse","Hartbeton einschichtig"
"1915","IfcCourse","Hartbeton zweischichtig"
"1915","IfcCourse","Tiefbaubeton"
"1916","IfcCourse","Hartbeton einschichtig"
"1916","IfcCourse","Hartbeton zweischichtig"
"1916","IfcCourse","Tiefbaubeton"
"1917","IfcCourse","Hartbeton einschichtig"
"1917","IfcCourse","Hartbeton zweischichtig"
"1917","IfcCourse","Tiefbaubeton"
"1918","IfcCourse","Hartbeton einschichtig"
"1918","IfcCourse","Hartbeton zweischichtig"
"1918","IfcCourse","Tiefbaubeton"
"1919","IfcCourse","Hartbeton einschichtig"
"1919","IfcCourse","Hartbeton zweischichtig"
"1919","IfcCourse","Tiefbaubeton"
"1920","IfcCourse","Hartbeton einschichtig"
"1920","IfcCourse","Hartbeton zweischichtig"
"1920","IfcCourse","Tiefbaubeton"
"1921","IfcCourse","Hartbeton einschichtig"
"1921","IfcCourse","Hartbeton zweischichtig"
"1921","IfcCourse","Tiefbaubeton"
"1922","IfcCourse","Hartbeton einschichtig"
"1922","IfcCourse","Hartbeton zweischichtig"
"1922","IfcCourse","Tiefbaubeton"
"1923","IfcCourse","Hartbeton einschichtig"
"1923","IfcCourse","Hartbeton zweischichtig"
"1923","IfcCourse","Tiefbaubeton"
"1924","IfcCourse","Hartbeton einschichtig"
"1924","IfcCourse","Hartbeton zweischichtig"
"1924","IfcCourse","Tiefbaubeton"
"1925","IfcCourse","Hartbeton einschichtig"
"1925","IfcCourse","Hartbeton zweischichtig"
"1925","IfcCourse","Tiefbaubeton"
"1926","IfcCourse","Hartbeton einschichtig"
"1926","IfcCourse","Hartbeton zweischichtig"
"1926","IfcCourse","Tiefbaubeton"
"1927","IfcCourse","Hartbeton einschichtig"
"1927","IfcCourse","Hartbeton zweischichtig"
"1927","IfcCourse","Tiefbaubeton"
"1928","IfcCourse","Gussasphalt"
"1929","IfcCourse","Gussasphalt"
"1930","IfcCourse","Hartbeton einschichtig"
"1930","IfcCourse","Hartbeton zweischichtig"
"1930","IfcCourse","Tiefbaubeton"
"1931","IfcCourse","Hartbeton einschichtig"
"1931","IfcCourse","Hartbeton zweischichtig"
"1931","IfcCourse","Tiefbaubeton"
"1932","IfcCourse","Hartbeton einschichtig"
"1932","IfcCourse","Hartbeton zweischichtig"
"1932","IfcCourse","Tiefbaubeton"
"1933","IfcCourse","Hartbeton einschichtig"
"1933","IfcCourse","Hartbeton zweischichtig"
"1933","IfcCourse","Tiefbaubeton"
"1934","IfcCourse","Hartbeton einschichtig"
"1934","IfcCourse","Hartbeton zweischichtig"
"1934","IfcCourse","Tiefbaubeton"
"1935","IfcCourse","Hartbeton einschichtig"
"1935","IfcCourse","Hartbeton zweischichtig"
"1935","IfcCourse","Tiefbaubeton"
"1936","IfcCourse","Hartbeton einschichtig"
"1936","IfcCourse","Hartbeton zweischichtig"
"1936","IfcCourse","Tiefbaubeton"
"1937","IfcCourse","Hartbeton einschichtig"
"1937","IfcCourse","Hartbeton zweischichtig"
"1937","IfcCourse","Tiefbaubeton"
"1938","IfcCourse","Hartbeton einschichtig"
