model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,110,IfcMember Stahl,Stahlprofil blank,Stahlprofil blank,1,Stahlblech blank,0.742093,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Stahlblech blank | Stahlprofil blank | Stahlblech verzinkt | Gusseisen | Armierungsstahl | Chromstahlblech blank | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Spundwand verankert,0.742093 | 0.674614 | 0.645249 | 0.393543 | 0.371356 | 0.335331 | 0.304482 | 0.303743 | 0.302851 | 0.299897
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,111,IfcMember Aluminium,Aluminiumblech blank | Aluminiumprofil blank,Aluminiumblech blank | Aluminiumprofil blank,2,Aluminiumprofil blank,0.788772,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | Kupferblech blank | Stahlprofil blank | Messing-/Baubronzeblech | Polycarbonat PC | Plexiglas PMMA Acrylglas | 2-Komponenten Klebstoff | Kraftpapier | Acrylnitril-Butadien-Styrol ABS,0.788772 | 0.774999 | 0.477563 | 0.386069 | 0.370075 | 0.353254 | 0.334935 | 0.330745 | 0.323566 | 0.316160
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,112,IfcPavement Asphalt,Gussasphalt,Gussasphalt,1,Gussasphalt,0.674043,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Gussasphalt | Heissbitumen | Dichtungsbahn bituminös | Bitumenemulsion | Blei | 2-Komponenten Klebstoff | Dichtungsbahn Gummi EPDM | Chromstahlblech verzinnt | Kautschukdichtungsmasse | Dichtungsbahn Polyolefin FPO,0.674043 | 0.655378 | 0.486294 | 0.428552 | 0.380289 | 0.368619 | 0.365072 | 0.352709 | 0.347758 | 0.338451
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,113,IfcPavement Walzasphalt,Gussasphalt,Gussasphalt,1,Gussasphalt,0.696254,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Gussasphalt | Chromstahlblech verzinnt | 2K-Fliessbelag Epoxidharz | Dichtungsbahn bituminös | Heissbitumen | Plexiglas PMMA Acrylglas | Chromstahlblech blank | Gusseisen | Messing-/Baubronzeblech | Dichtungsbahn Gummi EPDM,0.696254 | 0.388421 | 0.382429 | 0.377748 | 0.375926 | 0.371316 | 0.358564 | 0.355511 | 0.347554 | 0.345669
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,114,IfcPavement Splittmastixasphalt,Gussasphalt,Gussasphalt,1,Gussasphalt,0.618907,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Gussasphalt | Heissbitumen | Dichtungsbahn bituminös | Bitumenemulsion | 2-Komponenten Klebstoff | Kautschukdichtungsmasse | 2K-Fliessbelag Epoxidharz | Silicon-Fugenmasse | Dichtungsbahn Gummi EPDM | Plexiglas PMMA Acrylglas,0.618907 | 0.534575 | 0.482727 | 0.436879 | 0.405037 | 0.403600 | 0.400914 | 0.397340 | 0.396707 | 0.395231
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,115,IfcPavement Offenporiger Asphalt,Gussasphalt,Gussasphalt,1,Gussasphalt,0.602879,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Gussasphalt | Heissbitumen | Dichtungsbahn bituminös | Dichtungsbahn Polyolefin FPO | Bitumenemulsion | Dichtungsbahn Gummi EPDM | Plexiglas PMMA Acrylglas | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | 2-Komponenten Klebstoff | Polystyrol extrudiert XPS,0.602879 | 0.595808 | 0.484506 | 0.383374 | 0.377844 | 0.370901 | 0.362595 | 0.361666 | 0.359768 | 0.342704
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,116,IfcPavement Bitumenmischgut,Gussasphalt,Gussasphalt,1,Dichtungsbahn bituminös,0.744954,9,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.111111,0.301030,0.111111,1.000000,Dichtungsbahn bituminös | Bitumenemulsion | Heissbitumen | Kautschukdichtungsmasse | 2-Komponenten Klebstoff | Dichtungsbahn Gummi EPDM | 2K-Fliessbelag Epoxidharz | Dichtungsbahn Polyolefin FPO | Gussasphalt | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.744954 | 0.613846 | 0.576924 | 0.506926 | 0.497114 | 0.455004 | 0.445025 | 0.433424 | 0.431536 | 0.421865
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,117,IfcPavement Polymermodifiziertes Bitumen,Gussasphalt,Gussasphalt,1,Dichtungsbahn bituminös,0.742984,35,False,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Dichtungsbahn bituminös | Dichtungsbahn Polyolefin FPO | Kautschukdichtungsmasse | Polycarbonat PC | Bitumenemulsion | Heissbitumen | Polyamid PA glasfaserverstärkt | Acrylnitril-Butadien-Styrol ABS | 2-Komponenten Klebstoff | Dichtungsbahn Gummi EPDM,0.742984 | 0.591894 | 0.557490 | 0.540383 | 0.525690 | 0.521297 | 0.517667 | 0.515490 | 0.513606 | 0.512292
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,118,IfcPavement Hydraulisch gebundene Tragschicht,Hartbeton einschichtig | Hartbeton zweischichtig,Hartbeton einschichtig | Hartbeton zweischichtig,2,Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.526199,5,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.200000,0.430624,0.225000,1.000000,Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Hartbeton zweischichtig | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Dichtungsbahn bituminös | Hartbeton einschichtig | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | Dichtungsbahn Polyolefin FPO,0.526199 | 0.495882 | 0.493076 | 0.461352 | 0.449449 | 0.438338 | 0.435345 | 0.428543 | 0.427988 | 0.422585
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,119,IfcPavement Ungebundene Tragschicht,Kies gebrochen,Kies gebrochen,1,Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich,0.501647,36,False,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Hartbeton einschichtig | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Hartbeton zweischichtig | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Baukleber Einbettmörtel organisch | 2K-Fliessbelag Epoxidharz | Dichtungsbahn bituminös,0.501647 | 0.474146 | 0.461273 | 0.455607 | 0.447215 | 0.441238 | 0.434529 | 0.424078 | 0.414289 | 0.408537
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,120,IfcPavement Beton C30/37,Hartbeton einschichtig | Hartbeton zweischichtig,Hartbeton einschichtig | Hartbeton zweischichtig,2,Tiefbaubeton,0.680004,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.570642,0.416667,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Magerbeton | Baukleber Einbettmörtel mineralisch | Betonfertigteil normalfest | Dichtungsbahn bituminös,0.680004 | 0.596985 | 0.581090 | 0.569873 | 0.504724 | 0.484202 | 0.479554 | 0.375427 | 0.352838 | 0.339832
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,121,IfcPavement Stahlbeton C30/37,Hartbeton einschichtig | Hartbeton zweischichtig,Hartbeton einschichtig | Hartbeton zweischichtig,2,Tiefbaubeton,0.646503,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.570642,0.416667,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | 2K-Fliessbelag Epoxidharz | Magerbeton | Bohrpfahlbeton | Baukleber Einbettmörtel mineralisch | Dichtungsbahn bituminös | Faserzementplatte,0.646503 | 0.604572 | 0.601925 | 0.584590 | 0.511716 | 0.469850 | 0.468965 | 0.380810 | 0.354811 | 0.347404
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,122,IfcPavement Faserbeton C30/37,Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton,Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton,3,Glasfaserbeton,0.673720,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.906025,0.805556,1.000000,Glasfaserbeton | Tiefbaubeton | Hartbeton einschichtig | Hartbeton zweischichtig | 2K-Fliessbelag Epoxidharz | Magerbeton | Bohrpfahlbeton | Baukleber Einbettmörtel mineralisch | Faserzementplatte | Baukleber Einbettmörtel organisch,0.673720 | 0.673126 | 0.644458 | 0.625761 | 0.522053 | 0.518929 | 0.491498 | 0.401307 | 0.389472 | 0.358298
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,123,IfcPavement UHPC,Hartbeton einschichtig | Hartbeton zweischichtig | Betonfertigteil hochfest | Betonfertigteil normalfest,Hartbeton einschichtig | Hartbeton zweischichtig | Betonfertigteil hochfest | Betonfertigteil normalfest,4,2K-Fliessbelag Epoxidharz,0.433961,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.139056,0.041667,0.250000,2K-Fliessbelag Epoxidharz | Polycarbonat PC | Kautschukdichtungsmasse | Dichtungsbahn bituminös | Gussasphalt | Hartbeton einschichtig | Dichtungsbahn Polyolefin FPO | Hartfaserplatte | Faserzementplatte | Heissbitumen,0.433961 | 0.405699 | 0.403796 | 0.402123 | 0.397118 | 0.391119 | 0.387025 | 0.381976 | 0.381398 | 0.378456
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,124,IfcPavement Hydraulisch gebundenes Fundament,Hartbeton einschichtig | Hartbeton zweischichtig,Hartbeton einschichtig | Hartbeton zweischichtig,2,Hartbeton zweischichtig,0.468697,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.919721,0.833333,1.000000,Hartbeton zweischichtig | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Hartbeton einschichtig | 2K-Fliessbelag Epoxidharz | Glasfaserbeton | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Tiefbaubeton,0.468697 | 0.434575 | 0.431004 | 0.416845 | 0.414584 | 0.400492 | 0.388535 | 0.380200 | 0.373285 | 0.371506
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,125,IfcPavement Ungebundene Tragschicht,Kies gebrochen,Kies gebrochen,1,Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich,0.501647,36,False,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Hartbeton einschichtig | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Hartbeton zweischichtig | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Baukleber Einbettmörtel organisch | 2K-Fliessbelag Epoxidharz | Dichtungsbahn bituminös,0.501647 | 0.474146 | 0.461273 | 0.455607 | 0.447215 | 0.441238 | 0.434529 | 0.424078 | 0.414289 | 0.408537
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,126,IfcPile Beton C20/25,Bohrpfahlbeton | Tiefgründung Mikrobohrpfahl | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200,Bohrpfahlbeton | Tiefgründung Mikrobohrpfahl | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200,5,Bohrpfahlbeton,0.669823,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.508740,0.333333,0.400000,Bohrpfahlbeton | Tiefbaubeton | Tiefgründung Mikrobohrpfahl | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Tiefgründung Rüttelstopfsäule | 2K-Fliessbelag Epoxidharz | Baukleber Einbettmörtel mineralisch,0.669823 | 0.609796 | 0.531863 | 0.510966 | 0.499606 | 0.494024 | 0.479137 | 0.420299 | 0.390918 | 0.315516
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,127,IfcPile Stahlbeton C20/25,Bohrpfahlbeton | Tiefgründung Mikrobohrpfahl | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200,Bohrpfahlbeton | Tiefgründung Mikrobohrpfahl | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200,5,Bohrpfahlbeton,0.664672,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.508740,0.333333,0.400000,Bohrpfahlbeton | Tiefbaubeton | Tiefgründung Mikrobohrpfahl | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Tiefgründung Rüttelstopfsäule | 2K-Fliessbelag Epoxidharz | Baukleber Einbettmörtel mineralisch,0.664672 | 0.605462 | 0.546745 | 0.532363 | 0.514470 | 0.504397 | 0.484313 | 0.430464 | 0.375689 | 0.323022
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,128,IfcPile Stahl,Stahlprofil blank | Stahlblech blank,Stahlprofil blank | Stahlblech blank,2,Baugrubensicherung Rühlwand auskragend,0.518305,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.650921,0.500000,1.000000,Baugrubensicherung Rühlwand auskragend | Stahlprofil blank | Baugrubensicherung Spundwand auskragend | Stahlblech blank | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Spundwand verankert | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand gespriesst | Baugrubensicherung Bohrpfahlwand verankert | Stahlblech verzinkt,0.518305 | 0.510692 | 0.507244 | 0.489899 | 0.484922 | 0.484565 | 0.480632 | 0.477906 | 0.448302 | 0.446517
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,129,IfcPile Beton C20/25,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Bohrpfahlbeton,0.669823,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Bohrpfahlbeton | Tiefbaubeton | Tiefgründung Mikrobohrpfahl | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Tiefgründung Rüttelstopfsäule | 2K-Fliessbelag Epoxidharz | Baukleber Einbettmörtel mineralisch,0.669823 | 0.609796 | 0.531863 | 0.510966 | 0.499606 | 0.494024 | 0.479137 | 0.420299 | 0.390918 | 0.315516
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,130,IfcPile Zementsuspension,Tiefbaubeton | Bohrpfahlbeton | Baukleber Einbettmörtel mineralisch,Tiefbaubeton | Bohrpfahlbeton | Baukleber Einbettmörtel mineralisch,3,Baugrubensicherung Bohrpfahlwand gespriesst,0.478332,13,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Spundwand gespriesst | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand verankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Rüttelstopfsäule | Baugrubensicherung Rühlwand verankert,0.478332 | 0.471660 | 0.464859 | 0.462180 | 0.455073 | 0.450531 | 0.448307 | 0.445717 | 0.443850 | 0.426535
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,131,IfcPile Stahl,Stahlprofil blank | Stahlblech blank,Stahlprofil blank | Stahlblech blank,2,Baugrubensicherung Rühlwand auskragend,0.518305,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.650921,0.500000,1.000000,Baugrubensicherung Rühlwand auskragend | Stahlprofil blank | Baugrubensicherung Spundwand auskragend | Stahlblech blank | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Spundwand verankert | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand gespriesst | Baugrubensicherung Bohrpfahlwand verankert | Stahlblech verzinkt,0.518305 | 0.510692 | 0.507244 | 0.489899 | 0.484922 | 0.484565 | 0.480632 | 0.477906 | 0.448302 | 0.446517
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,132,IfcPile Beton C20/25,Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton,Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton,4,Bohrpfahlbeton,0.669823,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.246302,0.125000,0.250000,Bohrpfahlbeton | Tiefbaubeton | Tiefgründung Mikrobohrpfahl | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Tiefgründung Rüttelstopfsäule | 2K-Fliessbelag Epoxidharz | Baukleber Einbettmörtel mineralisch,0.669823 | 0.609796 | 0.531863 | 0.510966 | 0.499606 | 0.494024 | 0.479137 | 0.420299 | 0.390918 | 0.315516
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,133,IfcPile Beton C20/25,Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton,Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton,4,Bohrpfahlbeton,0.669823,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.246302,0.125000,0.250000,Bohrpfahlbeton | Tiefbaubeton | Tiefgründung Mikrobohrpfahl | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Tiefgründung Rüttelstopfsäule | 2K-Fliessbelag Epoxidharz | Baukleber Einbettmörtel mineralisch,0.669823 | 0.609796 | 0.531863 | 0.510966 | 0.499606 | 0.494024 | 0.479137 | 0.420299 | 0.390918 | 0.315516
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,134,IfcPile Stahlbeton C20/25,Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton,Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton,4,Bohrpfahlbeton,0.664672,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.246302,0.125000,0.250000,Bohrpfahlbeton | Tiefbaubeton | Tiefgründung Mikrobohrpfahl | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Tiefgründung Rüttelstopfsäule | 2K-Fliessbelag Epoxidharz | Baukleber Einbettmörtel mineralisch,0.664672 | 0.605462 | 0.546745 | 0.532363 | 0.514470 | 0.504397 | 0.484313 | 0.430464 | 0.375689 | 0.323022
