model,query,expected_material_input,expected_material_resolved,predicted_top1,predicted_top1_score,expected_rank,expected_score,top1_correct,top5_correct,topk_materials,topk_scores
google/embeddinggemma-300m,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.480430,28,0.376121,False,False,Baugrubensicherung Schlitzwand 800 | Bohrpfahlbeton | Baugrubensicherung Schlitzwand 400 | Gusseisen | Tiefbaubeton,0.480430 | 0.463321 | 0.439834 | 0.432892 | 0.426313
intfloat/multilingual-e5-large,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.845529,70,0.797494,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Baugrubensicherung Spundwand auskragend | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.845529 | 0.845039 | 0.845007 | 0.844748 | 0.839796
intfloat/multilingual-e5-large,IfcReinforcingBar MAIN 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.845777,72,0.794212,False,False,Baugrubensicherung Spundwand auskragend | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Massivholz Buche Eiche kammergetrocknet rau,0.845777 | 0.843837 | 0.843688 | 0.842687 | 0.840616
intfloat/multilingual-e5-large,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.845529,70,0.797494,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Baugrubensicherung Spundwand auskragend | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.845529 | 0.845039 | 0.845007 | 0.844748 | 0.839796
intfloat/multilingual-e5-large,IfcWall RETAININGWALL Rühlwand Fertigteil,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand auskragend,0.883561,1,0.883561,True,True,Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand verankert,0.883561 | 0.874504 | 0.869981 | 0.864333 | 0.862121
intfloat/multilingual-e5-base,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 700,0.851412,88,0.773163,False,False,Tiefgründung Ortbetonbohrpfahl 700 | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 1200,0.851412 | 0.849539 | 0.849454 | 0.847628 | 0.843580
intfloat/multilingual-e5-base,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 700,0.851412,88,0.773163,False,False,Tiefgründung Ortbetonbohrpfahl 700 | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 1200,0.851412 | 0.849539 | 0.849454 | 0.847628 | 0.843580
intfloat/multilingual-e5-base,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 700,0.851412,88,0.773163,False,False,Tiefgründung Ortbetonbohrpfahl 700 | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 1200,0.851412 | 0.849539 | 0.849454 | 0.847628 | 0.843580
intfloat/multilingual-e5-base,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.859668,84,0.774579,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Baugrubensicherung Schlitzwand 800,0.859668 | 0.854366 | 0.848084 | 0.845675 | 0.844042
intfloat/multilingual-e5-base,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.859668,84,0.774579,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Baugrubensicherung Schlitzwand 800,0.859668 | 0.854366 | 0.848084 | 0.845675 | 0.844042
intfloat/multilingual-e5-base,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.859668,84,0.774579,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Baugrubensicherung Schlitzwand 800,0.859668 | 0.854366 | 0.848084 | 0.845675 | 0.844042
intfloat/multilingual-e5-base,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.859668,84,0.774579,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Baugrubensicherung Schlitzwand 800,0.859668 | 0.854366 | 0.848084 | 0.845675 | 0.844042
intfloat/multilingual-e5-base,IfcBeam GIRDER_SEGMENT Randbord Beton NPK G Test-Kommentar Ortbeton,Tiefbaubeton,Tiefbaubeton,OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.846467,17,0.828099,False,False,OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Magerbeton | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich,0.846467 | 0.845769 | 0.842950 | 0.841983 | 0.840348
intfloat/multilingual-e5-base,IfcReinforcingBar SHEAR Bügel B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 400,0.842952,87,0.768990,False,False,Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 1200,0.842952 | 0.842808 | 0.841952 | 0.838214 | 0.837866
intfloat/multilingual-e5-base,IfcReinforcingBar MAIN 1. Lage B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.846305,85,0.770559,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Messing-/Baubronzeblech,0.846305 | 0.842583 | 0.837764 | 0.837457 | 0.834847
intfloat/multilingual-e5-base,IfcReinforcingBar unterer Stab B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.857315,71,0.784383,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Polyester UP glasfaserverstärkt,0.857315 | 0.855338 | 0.847309 | 0.846654 | 0.840231
intfloat/multilingual-e5-base,IfcBeam EDGEBEAM Randbord Beton NPK G Randträger bewehrt Ortbeton,Tiefbaubeton,Tiefbaubeton,Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich,0.847870,30,0.825292,False,False,Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Ortbetonbohrpfahl 900 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Ortbetonbohrpfahl 700,0.847870 | 0.845868 | 0.844318 | 0.843274 | 0.843090
intfloat/multilingual-e5-base,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.892183,1,0.892183,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.892183 | 0.890763 | 0.881570 | 0.879528 | 0.875000
intfloat/multilingual-e5-base,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.892183,1,0.892183,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.892183 | 0.890763 | 0.881570 | 0.879528 | 0.875000
intfloat/multilingual-e5-base,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.892183,1,0.892183,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.892183 | 0.890763 | 0.881570 | 0.879528 | 0.875000
intfloat/multilingual-e5-base,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.892183,1,0.892183,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.892183 | 0.890763 | 0.881570 | 0.879528 | 0.875000
intfloat/multilingual-e5-base,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.892183,1,0.892183,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.892183 | 0.890763 | 0.881570 | 0.879528 | 0.875000
intfloat/multilingual-e5-base,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.892183,1,0.892183,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.892183 | 0.890763 | 0.881570 | 0.879528 | 0.875000
intfloat/multilingual-e5-base,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.892183,1,0.892183,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.892183 | 0.890763 | 0.881570 | 0.879528 | 0.875000
intfloat/multilingual-e5-base,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.892183,1,0.892183,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.892183 | 0.890763 | 0.881570 | 0.879528 | 0.875000
intfloat/multilingual-e5-base,IfcPile BORED Betonpfahl Beton NPK F Pfahlreihe Süd 900 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.895252,1,0.895252,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.895252 | 0.876034 | 0.866289 | 0.862355 | 0.862184
intfloat/multilingual-e5-base,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.892183,1,0.892183,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.892183 | 0.890763 | 0.881570 | 0.879528 | 0.875000
intfloat/multilingual-e5-base,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 700,0.851412,88,0.773163,False,False,Tiefgründung Ortbetonbohrpfahl 700 | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 1200,0.851412 | 0.849539 | 0.849454 | 0.847628 | 0.843580
intfloat/multilingual-e5-base,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.859668,84,0.774579,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Baugrubensicherung Schlitzwand 800,0.859668 | 0.854366 | 0.848084 | 0.845675 | 0.844042
intfloat/multilingual-e5-base,IfcPile BORED Bohrpfahl Beton D600 600 Ortbeton,Tiefgründung Ortbetonbohrpfahl 700,Tiefgründung Ortbetonbohrpfahl 700,Tiefgründung Ortbetonbohrpfahl 700,0.900856,1,0.900856,True,True,Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton,0.900856 | 0.898701 | 0.890212 | 0.883459 | 0.882293
intfloat/multilingual-e5-base,IfcFooting STRIP_FOOTING Fundament Magerbeton 100*1200 Ortbeton,Magerbeton,Magerbeton,Tiefgründung Ortbetonbohrpfahl 1200,0.875479,4,0.857293,False,True,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Magerbeton | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.875479 | 0.869420 | 0.867449 | 0.857293 | 0.852695
intfloat/multilingual-e5-base,IfcBeam PIERCAP Pfahlkopf Beton NPK G Pfahlkopf-Fundament Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonbohrpfahl 900,0.863314,19,0.824351,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.863314 | 0.862706 | 0.852899 | 0.852074 | 0.849940
intfloat/multilingual-e5-base,IfcFooting STRIP_FOOTING Fundament Beton NPK G Ausführung Pilgerschritt Ortbeton,Tiefbaubeton,Tiefbaubeton,Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.855553,19,0.824219,False,False,Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.855553 | 0.850911 | 0.850048 | 0.848392 | 0.841074
intfloat/multilingual-e5-base,IfcCovering Abdichtung Flüssigkunststoff,2K-Fliessbelag Epoxidharz,2K-Fliessbelag Epoxidharz,Baukleber Einbettmörtel organisch,0.870095,14,0.846750,False,False,Baukleber Einbettmörtel organisch | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Baukleber Einbettmörtel mineralisch | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich,0.870095 | 0.869157 | 0.868226 | 0.864642 | 0.858728
intfloat/multilingual-e5-base,IfcSlab FLOOR Fahrbahnplatte Beton NPK D Brückenplatte Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonbohrpfahl 900,0.861454,11,0.842518,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Ortbetonverdrängungspfahl 560/480 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.861454 | 0.858249 | 0.857465 | 0.851871 | 0.851488
intfloat/multilingual-e5-base,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.859757,85,0.780256,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.859757 | 0.855590 | 0.852360 | 0.852074 | 0.846642
intfloat/multilingual-e5-base,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.859757,85,0.780256,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.859757 | 0.855590 | 0.852360 | 0.852074 | 0.846642
intfloat/multilingual-e5-base,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.859757,85,0.780256,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.859757 | 0.855590 | 0.852360 | 0.852074 | 0.846642
intfloat/multilingual-e5-base,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.859757,85,0.780256,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.859757 | 0.855590 | 0.852360 | 0.852074 | 0.846642
intfloat/multilingual-e5-base,IfcReinforcingBar MAIN 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.857719,88,0.772142,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 1200 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.857719 | 0.853366 | 0.849330 | 0.848990 | 0.843889
intfloat/multilingual-e5-base,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.859757,85,0.780256,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.859757 | 0.855590 | 0.852360 | 0.852074 | 0.846642
intfloat/multilingual-e5-base,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.859757,85,0.780256,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.859757 | 0.855590 | 0.852360 | 0.852074 | 0.846642
intfloat/multilingual-e5-base,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.859757,85,0.780256,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.859757 | 0.855590 | 0.852360 | 0.852074 | 0.846642
intfloat/multilingual-e5-base,IfcWall RETAININGWALL Rühlwand Fertigteil,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand auskragend,0.893419,1,0.893419,True,True,Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Schlitzwand 400,0.893419 | 0.887178 | 0.880220 | 0.865960 | 0.862176
intfloat/multilingual-e5-base,IfcWall RETAININGWALL Widerlagerwand Nord Beton NPK G über Pfahlkopfriegel Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonverdrängungspfahl 560/480,0.847698,35,0.816890,False,False,Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Baugrubensicherung Spundwand verankert,0.847698 | 0.846545 | 0.846389 | 0.845403 | 0.845384
intfloat/multilingual-e5-base,IfcWall RETAININGWALL Widerlagerwand Süd Beton NPK G Süd Ortbeton,Tiefbaubeton,Tiefbaubeton,Baugrubensicherung Spundwand auskragend,0.853233,33,0.819770,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Spundwand verankert | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Rühlwand auskragend,0.853233 | 0.852830 | 0.847475 | 0.847133 | 0.844527
intfloat/multilingual-e5-base,IfcWall RETAININGWALL Bohrpfahlwand Ortbeton,Baugrubensicherung Bohrpfahlwand gespriesst,Baugrubensicherung Bohrpfahlwand gespriesst,Baugrubensicherung Bohrpfahlwand verankert,0.889992,3,0.878489,False,True,Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand gespriesst | Tiefgründung Ortbetonbohrpfahl 900 | Bohrpfahlbeton,0.889992 | 0.884717 | 0.878489 | 0.876514 | 0.874267
intfloat/multilingual-e5-base,IfcReinforcingBar Wendel unten B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.868688,86,0.783124,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.868688 | 0.867032 | 0.857669 | 0.856106 | 0.853456
intfloat/multilingual-e5-base,IfcReinforcingBar Wendel mitte B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.864274,85,0.782357,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 1200 | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.864274 | 0.862201 | 0.852762 | 0.852004 | 0.851341
